Age,Experience,Income,Family,CCAvg,Education,Mortgage,Personal Loan,Securities Account,CD Account,Online,CreditCard
32,8,2.42,1,0.2,3,76,0,0,0,1,1
46,22,2.5,3,0.5,1,0,0,0,0,0,0
52,28,3.17,2,0.8,1,0,0,0,0,0,1
30,5,10.17,2,3.1,1,0,0,0,0,0,0
32,8,15.25,1,6.0,1,0,0,0,0,0,0
35,11,3.42,1,2.4,2,0,0,0,0,0,0
49,24,3.17,1,1.4,3,0,0,0,0,0,0
54,30,5.08,1,1.8,3,0,0,0,0,1,0
56,32,8.58,3,4.0,3,0,1,0,0,0,0
48,22,6.67,2,2.4,2,0,0,0,0,1,0
28,2,1.83,1,0.1,2,0,0,0,0,1,0
44,17,10.67,2,3.25,2,0,1,0,0,0,1
30,4,11.83,3,4.2,1,359,1,0,0,0,0
44,20,10.33,1,4.7,1,0,0,0,0,1,1
30,4,3.67,1,1.9,3,143,0,0,0,0,0
47,23,14.17,2,6.5,2,0,1,0,1,1,1
64,39,6.25,4,0.1,2,0,0,0,1,1,1
48,21,6.5,3,2.0,2,0,0,0,0,1,1
63,38,2.58,1,1.1,3,125,0,0,0,1,0
25,0,8.25,1,1.9,1,323,0,0,0,0,0
61,36,3.42,2,1.5,1,0,0,0,0,0,0
46,21,3.25,4,0.0,2,0,0,0,0,1,0
57,31,4.25,1,1.4,1,0,0,0,0,1,1
40,15,4.33,3,0.8,3,113,0,0,0,1,0
49,19,14.08,3,5.67,3,167,1,0,1,0,1
30,5,11.75,1,0.8,1,0,0,0,0,1,0
41,17,7.75,4,0.8,1,218,0,0,0,0,0
42,15,1.17,3,1.0,2,0,0,1,0,0,0
63,39,13.33,2,2.1,1,0,0,0,0,1,1
43,17,3.67,1,0.2,1,0,0,1,1,1,0
59,34,2.75,3,0.2,1,0,0,1,0,0,0
46,20,8.58,4,4.8,3,0,1,0,0,1,0
33,3,5.92,4,1.8,3,236,0,0,0,0,0
55,29,4.58,1,0.2,1,151,0,0,0,1,0
36,12,9.42,4,0.2,1,0,1,0,0,0,0
47,20,6.58,3,2.0,2,185,0,1,0,0,0
59,33,6.67,2,0.7,2,0,0,0,0,1,0
38,12,14.92,2,0.0,1,380,0,0,0,0,0
42,17,0.75,2,0.0,3,0,0,0,0,0,0
30,3,5.08,4,2.0,2,0,0,0,0,1,0
63,38,9.25,2,3.9,1,207,0,1,1,1,1
60,35,6.67,3,0.5,1,0,0,0,0,1,0
62,37,2.67,3,0.2,1,0,0,1,0,0,1
49,23,6.92,1,0.3,1,0,0,0,0,1,1
59,33,7.58,4,1.9,2,329,0,0,0,0,0
36,10,2.42,4,1.0,1,0,0,0,0,1,1
46,19,1.58,3,0.67,2,0,0,0,0,1,0
35,8,4.33,2,1.0,2,0,0,0,0,0,1
50,24,12.5,1,7.3,1,0,0,0,0,1,1
51,25,2.67,2,0.4,3,0,0,0,0,1,0
41,16,7.58,3,0.5,3,0,0,0,0,0,0
45,20,15.0,3,8.5,2,535,1,0,0,0,0
41,17,10.08,1,0.3,1,0,0,0,0,1,0
57,32,2.08,2,0.2,3,0,0,0,0,1,1
51,25,8.5,1,0.3,1,0,0,0,0,1,0
52,28,3.67,4,0.9,2,107,0,0,0,1,0
43,16,13.42,3,8.0,2,0,1,0,1,1,1
63,38,11.17,3,4.0,2,0,1,0,0,0,1
28,4,3.58,1,1.8,2,0,0,0,0,1,1
43,18,7.83,4,1.1,2,0,0,0,0,1,0
41,15,2.42,2,0.8,3,98,0,0,0,0,0
34,8,3.17,4,0.2,1,0,0,0,0,0,0
28,3,10.0,1,0.8,1,170,0,0,0,0,0
58,32,7.08,2,2.0,1,161,0,1,1,1,1
39,15,7.42,2,1.9,1,0,0,0,0,0,0
49,23,2.08,1,1.4,3,0,0,0,0,1,0
33,8,1.67,3,1.3,1,83,0,0,0,0,1
37,12,10.42,2,3.9,1,0,0,0,0,1,1
33,7,1.5,1,0.6,3,0,0,0,0,0,0
28,3,14.42,2,6.7,1,222,0,0,0,1,0
54,29,2.83,4,0.1,3,0,0,0,0,1,1
63,38,13.25,4,4.9,2,111,1,0,0,0,0
57,31,4.58,3,2.5,1,219,0,0,1,1,1
56,30,2.67,2,0.4,3,0,0,0,0,1,0
54,29,5.42,4,1.8,3,0,0,0,0,0,1
29,5,6.92,3,1.5,1,0,0,0,0,1,1
41,16,2.5,2,1.4,2,0,0,0,0,0,1
58,32,15.0,1,2.9,1,0,0,0,0,0,1
61,37,1.08,2,0.3,3,0,0,0,0,1,0
30,4,2.92,4,0.8,1,0,0,0,0,1,1
62,37,7.92,3,0.5,1,0,0,0,0,0,0
52,28,6.92,1,0.0,1,0,0,0,0,1,0
29,3,3.25,4,0.2,1,137,0,0,0,1,1
46,20,4.5,1,0.7,3,154,0,0,0,1,1
52,27,6.75,1,1.3,3,293,0,0,0,0,1
40,16,4.42,4,2.0,3,0,0,0,0,0,0
49,23,9.92,1,7.3,1,398,0,0,0,0,0
34,9,13.33,4,8.0,3,0,1,0,0,0,1
35,11,1.75,2,1.0,2,0,0,0,0,0,0
26,2,3.33,1,1.0,3,0,0,0,0,1,0
65,40,5.75,4,0.1,2,0,0,0,0,1,0
52,27,3.75,1,1.3,2,0,0,0,0,0,0
32,7,4.58,4,2.0,2,0,0,0,0,1,0
31,7,3.17,1,0.2,3,0,0,0,0,1,0
36,9,3.67,4,1.0,2,101,0,1,0,1,0
50,24,3.75,3,0.6,2,117,0,0,0,1,0
36,12,7.0,1,0.8,2,0,0,0,0,1,1
51,27,15.67,2,6.9,2,343,1,0,0,1,0
39,9,2.42,3,2.0,3,151,0,1,0,0,0
53,29,7.92,1,2.7,2,0,0,0,0,1,0
50,25,6.58,1,2.9,1,307,0,0,0,0,1
31,4,3.42,1,2.0,2,0,0,1,0,1,0
53,23,1.58,4,0.4,3,84,0,0,0,1,0
48,23,6.25,4,3.6,3,0,0,0,0,1,1
57,31,5.33,3,2.5,1,208,0,0,0,0,1
47,21,14.5,4,3.2,3,0,1,0,0,0,0
55,29,4.5,2,2.3,3,93,0,0,0,0,0
37,11,1.17,3,0.1,2,113,0,0,0,1,0
59,35,7.83,1,3.8,1,272,0,0,0,0,0
53,29,0.83,2,0.4,1,0,0,0,0,0,0
31,6,12.08,1,0.8,1,84,0,0,0,1,0
35,5,16.92,1,10.0,3,0,1,0,0,0,0
25,1,6.75,2,1.6,3,0,0,0,0,1,1
37,13,12.75,2,6.5,1,0,0,0,0,1,1
40,14,4.83,4,0.2,3,0,0,0,0,1,0
31,5,4.08,4,1.8,3,0,0,0,0,1,1
62,38,11.0,1,2.9,1,0,0,0,0,0,0
41,17,7.08,4,0.2,3,229,0,0,0,0,0
56,32,7.08,3,2.67,1,0,0,1,0,1,0
47,23,14.83,1,6.5,3,0,1,0,0,0,0
28,4,8.67,3,2.5,1,0,0,0,0,0,0
60,34,3.33,1,1.6,1,0,0,0,0,1,0
27,2,8.58,1,1.9,1,120,0,0,0,1,0
57,33,2.08,2,1.0,1,0,0,0,0,1,0
62,36,5.75,2,1.7,3,0,0,0,0,1,0
57,31,2.5,3,1.4,1,0,0,0,0,0,0
44,17,5.83,3,2.67,2,0,0,0,0,0,0
31,7,1.25,3,0.9,3,0,0,0,0,1,0
31,5,10.42,2,1.3,1,0,0,0,0,1,1
39,13,4.17,3,0.5,3,0,0,0,0,0,0
41,17,3.67,1,0.3,3,0,0,0,0,1,0
41,17,3.17,4,2.2,2,180,0,0,0,0,1
55,29,5.33,3,0.8,1,119,0,0,0,0,1
28,2,0.75,1,0.1,2,0,0,0,0,1,0
35,9,3.67,3,0.9,1,89,0,0,0,0,0
44,20,7.75,4,0.8,1,101,0,0,0,1,0
44,19,6.92,4,0.4,1,141,0,0,0,0,0
40,14,14.92,2,0.0,1,0,0,0,0,0,0
65,40,3.33,1,1.1,3,0,0,0,0,0,0
35,10,4.83,4,0.7,3,232,0,0,0,0,0
55,31,6.17,3,2.67,1,0,0,0,0,0,1
55,31,1.25,1,0.2,1,0,0,0,0,0,0
59,35,0.92,2,1.0,1,0,0,0,0,0,1
39,15,3.42,1,2.0,2,176,0,0,0,1,0
50,24,5.67,1,1.5,2,120,0,0,0,1,1
45,15,2.33,1,0.75,3,0,0,1,0,0,0
50,26,9.58,1,1.2,3,0,1,0,0,0,1
65,40,6.92,4,0.1,2,247,0,0,0,1,0
36,11,3.33,2,1.1,2,166,0,1,0,0,0
57,32,9.42,1,0.1,3,0,0,0,0,1,0
53,27,7.42,1,0.8,3,0,0,1,0,1,0
28,4,3.17,4,1.6,1,0,0,0,0,0,0
55,31,5.17,4,1.5,1,0,0,0,0,1,0
56,31,5.42,3,1.7,1,109,0,0,0,0,0
33,6,14.0,3,5.67,2,0,1,1,1,1,0
57,32,3.33,3,1.7,1,0,0,0,0,1,1
27,3,2.5,1,1.0,3,80,0,0,0,0,0
27,3,1.67,4,1.0,1,0,0,0,0,0,0
54,30,4.83,2,3.2,3,0,0,0,0,0,0
48,22,12.5,1,7.3,1,193,0,0,0,0,0
62,38,4.5,1,0.8,1,0,0,1,0,0,1
41,16,1.58,2,0.3,2,105,0,0,0,0,0
62,38,2.5,3,0.1,3,128,0,0,0,1,0
40,14,10.25,1,5.2,1,0,0,0,0,1,0
32,8,3.75,1,2.4,2,0,0,0,0,0,0
62,38,12.83,1,2.9,1,0,0,0,0,1,0
35,11,7.75,2,2.7,1,0,0,0,0,1,1
25,0,5.92,4,0.2,1,78,0,1,0,0,0
50,25,6.92,4,3.1,1,0,1,0,0,0,1
61,35,8.25,1,4.8,3,255,1,0,0,0,1
43,17,4.58,3,2.2,2,0,0,0,0,0,0
52,28,3.17,4,0.9,2,95,0,0,0,1,1
39,13,6.17,3,0.9,2,155,0,0,0,1,0
33,3,5.75,4,1.8,3,0,0,0,0,1,0
27,3,8.67,2,2.5,1,184,0,1,0,1,0
27,0,3.17,4,1.0,3,154,0,0,0,1,0
32,8,2.08,3,0.9,3,0,0,0,0,1,1
65,40,13.5,1,1.3,1,0,0,0,0,1,0
55,29,5.33,4,2.6,3,0,0,0,0,1,0
52,27,2.5,2,0.7,2,0,0,0,0,1,1
39,13,4.33,3,0.5,3,0,0,1,0,0,1
35,11,3.5,1,1.5,3,0,0,0,0,1,0
39,15,6.58,2,1.8,2,219,0,0,0,0,0
34,10,2.83,1,1.7,1,164,0,0,0,0,0
30,5,10.25,2,3.1,1,0,0,0,0,1,0
37,12,13.33,2,3.3,1,0,0,0,0,0,0
41,14,4.25,3,2.33,2,0,0,0,0,1,0
31,7,9.0,1,4.0,1,0,0,0,0,1,0
37,13,13.17,2,2.3,2,0,1,0,1,1,1
49,23,5.67,1,1.5,2,0,0,0,0,0,0
58,33,3.5,2,1.6,3,0,0,0,0,1,0
45,15,2.67,1,0.75,3,105,0,0,0,1,0
40,14,1.83,2,1.4,3,0,0,0,0,0,0
34,8,2.42,2,2.0,3,0,0,0,0,1,1
62,36,15.25,2,3.4,3,0,1,0,0,0,0
54,30,5.75,1,1.6,3,0,0,0,0,1,1
26,2,7.67,2,0.2,1,0,0,0,0,1,0
54,30,3.33,2,1.0,3,0,0,0,0,0,0
29,4,0.75,4,0.5,3,86,0,0,0,1,1
48,23,10.67,1,0.6,1,0,0,0,0,1,1
27,3,9.17,2,0.2,1,294,0,1,0,0,1
42,18,14.25,2,8.0,1,0,0,0,0,1,0
25,1,1.08,4,1.0,1,95,0,0,0,0,1
45,19,2.08,2,0.1,3,102,0,0,0,1,0
34,9,10.25,1,1.6,2,0,1,0,0,1,0
51,27,2.75,4,0.2,1,83,0,0,0,1,0
51,24,15.75,4,4.75,2,0,1,0,0,1,0
60,35,2.83,1,0.3,3,0,0,0,0,1,0
59,35,4.83,1,0.0,2,0,0,0,0,1,0
49,24,4.25,1,1.3,2,98,0,0,0,0,1
50,25,2.42,2,1.3,1,0,0,0,0,0,0
41,16,9.25,2,0.4,1,0,0,0,0,0,0
49,24,3.58,4,1.9,3,0,0,0,0,1,0
50,25,10.83,1,0.6,1,311,0,0,0,0,0
63,37,1.67,2,0.4,1,76,0,0,0,0,0
63,37,8.42,2,2.8,1,0,0,0,0,0,0
33,7,4.0,4,2.2,2,207,0,0,0,0,0
38,12,15.0,1,2.8,3,158,1,0,0,1,0
64,40,7.67,2,0.0,3,185,0,1,0,1,0
36,10,2.75,3,0.9,1,0,0,0,0,0,0
58,33,4.25,2,1.9,2,0,0,0,0,0,0
39,14,2.58,2,1.4,2,94,0,0,0,1,1
46,22,6.92,1,2.7,1,0,0,0,0,1,0
61,37,3.75,1,0.8,1,0,0,0,0,0,0
53,27,7.42,1,0.8,3,146,0,0,0,1,1
28,3,16.08,3,4.0,2,0,1,0,0,1,0
64,40,7.42,1,3.8,1,0,0,0,0,0,0
48,24,13.5,4,3.3,2,446,1,0,1,1,0
38,13,0.75,2,0.3,2,0,0,0,0,0,0
52,22,4.83,4,2.0,3,223,0,0,0,1,0
65,40,6.67,1,0.8,3,0,0,0,0,1,0
59,33,6.08,2,1.7,3,0,0,0,0,1,1
45,20,3.42,1,0.3,1,0,0,0,0,1,0
53,28,6.17,3,2.0,2,0,0,1,0,0,0
38,12,2.42,2,1.4,3,0,0,0,0,1,0
54,24,2.08,4,0.4,3,115,0,0,0,0,0
25,1,8.17,1,5.4,1,0,0,0,0,1,0
61,35,4.92,4,1.7,2,0,0,0,0,1,1
48,23,3.58,4,1.9,3,0,0,0,0,1,0
46,22,6.0,4,1.4,2,149,0,0,0,1,1
36,11,15.25,1,3.0,3,0,1,0,1,1,1
46,20,11.17,1,5.7,1,146,0,1,0,1,0
59,33,11.67,2,0.5,1,262,0,0,0,1,0
59,35,3.25,1,1.8,3,0,0,0,0,1,0
36,12,2.92,4,0.4,2,0,0,0,0,1,0
63,37,11.75,2,6.9,1,0,0,0,0,1,1
51,24,1.92,1,0.5,2,0,0,0,0,1,0
30,5,11.17,1,0.0,1,0,0,0,0,1,1
48,22,2.92,1,1.4,3,0,0,0,0,1,0
55,29,3.5,4,2.5,1,0,0,1,0,0,0
41,17,6.75,4,0.2,3,167,0,1,0,0,0
26,0,1.17,4,0.4,1,94,0,0,0,1,0
41,17,3.75,1,1.8,1,172,0,1,0,1,0
54,28,6.58,3,1.7,2,150,0,0,0,1,1
57,31,4.42,1,0.8,2,120,0,0,0,0,0
54,28,2.75,2,0.7,2,0,0,0,0,0,1
35,11,15.83,3,3.1,2,266,1,0,0,0,0
60,34,5.0,1,2.5,3,103,0,0,0,0,0
63,37,0.67,1,0.8,2,97,0,0,0,1,0
41,14,3.17,3,1.0,2,150,0,0,0,1,0
46,22,12.83,1,5.0,1,0,0,0,0,1,0
31,5,4.5,4,2.2,2,0,0,0,0,0,0
58,32,3.42,3,1.4,1,0,0,0,0,1,0
59,35,2.08,2,0.3,1,75,0,0,0,1,0
46,22,4.42,2,1.7,1,109,0,0,0,0,0
33,9,6.58,1,0.1,1,0,0,0,0,1,0
56,31,1.08,4,0.9,2,76,0,0,1,1,1
47,23,10.83,2,1.4,1,0,0,0,0,0,0
59,33,7.75,2,0.7,2,0,0,0,0,0,0
24,0,6.83,3,0.8,1,0,0,0,0,1,0
39,14,1.25,2,0.3,2,92,0,0,0,0,0
30,3,12.5,4,5.0,2,0,1,0,0,1,0
55,29,10.92,2,0.7,2,0,1,0,0,0,1
47,21,2.33,3,1.5,1,0,0,0,0,1,0
35,11,0.75,4,0.7,2,0,0,0,0,1,0
47,23,7.33,4,1.4,2,0,0,0,0,0,0
38,13,11.92,1,4.1,1,0,0,0,0,0,0
38,13,14.0,2,1.3,3,0,1,0,0,0,0
27,3,8.75,1,3.0,2,0,1,1,0,0,0
42,18,5.17,3,2.1,3,0,0,0,0,1,0
26,2,4.25,4,2.6,1,0,0,0,0,1,0
60,34,8.42,3,4.4,1,0,0,0,0,1,1
27,3,7.5,3,0.8,1,0,0,0,0,1,0
27,1,6.92,4,2.1,3,0,0,0,0,1,1
40,15,1.75,2,0.0,3,0,0,0,0,1,0
40,16,9.58,1,3.4,1,0,0,0,0,1,0
29,3,14.33,4,4.4,1,0,1,0,0,0,0
30,6,2.67,2,1.0,2,0,0,0,0,0,0
30,4,17.0,2,4.5,1,0,0,0,0,1,0
47,23,2.83,4,0.6,1,0,0,0,1,1,1
33,7,2.5,2,2.0,3,132,0,0,0,0,0
57,32,2.58,3,1.3,2,0,0,0,0,1,1
38,14,7.5,2,2.7,1,0,0,0,0,1,1
54,28,6.58,4,2.6,3,0,0,0,0,0,0
47,23,1.83,4,0.6,1,0,0,0,0,1,1
48,22,9.5,1,2.4,3,0,1,0,0,1,0
62,36,3.5,1,0.5,3,128,0,0,0,1,0
30,6,2.42,1,0.2,3,90,0,0,0,1,0
35,11,6.0,3,2.6,2,0,0,0,0,1,0
59,35,5.67,1,1.8,3,95,0,0,0,0,0
38,13,6.5,4,0.7,3,0,0,0,0,1,0
47,23,7.5,1,2.7,1,323,0,0,0,0,0
57,33,14.17,2,2.1,2,0,1,0,0,0,0
42,17,1.17,2,0.1,2,0,0,0,0,1,0
39,15,10.75,2,1.9,1,0,0,0,0,0,0
53,23,3.25,3,1.0,3,87,0,0,0,1,0
27,3,6.83,2,0.2,1,0,0,0,0,0,1
59,35,2.58,3,0.4,2,0,0,0,0,1,1
48,24,0.75,4,0.5,2,0,0,0,0,0,1
62,37,1.25,3,0.1,3,91,0,0,0,0,0
66,41,5.83,3,2.2,1,0,0,0,0,0,0
38,13,7.0,4,0.7,3,0,0,0,0,0,0
42,17,12.92,1,7.0,1,0,0,0,0,0,1
47,21,7.42,2,0.8,3,0,0,0,0,1,1
27,2,14.17,3,4.7,1,0,1,0,0,1,0
32,7,15.42,2,6.7,1,0,0,0,1,1,1
37,13,6.83,2,2.2,1,0,0,0,0,0,0
56,31,5.0,3,1.7,1,0,0,0,0,1,0
39,13,4.83,2,2.4,2,0,0,0,0,1,0
36,12,2.42,1,1.33,1,81,0,0,0,1,0
32,6,2.67,2,0.3,1,0,0,0,0,0,0
62,37,9.58,4,3.4,2,0,0,0,0,1,1
48,22,6.92,2,2.4,2,0,0,0,0,1,0
58,32,4.5,3,0.3,2,0,0,0,0,1,1
27,2,9.33,4,1.8,3,0,0,1,0,1,0
52,26,15.17,2,1.4,2,0,1,0,0,1,0
54,30,9.33,2,6.8,1,0,0,0,0,1,0
31,5,10.75,3,5.9,3,319,1,1,1,0,1
60,34,1.92,1,0.8,2,112,0,0,0,1,0
34,9,16.5,2,3.0,1,422,0,0,0,1,0
46,22,7.0,4,2.0,3,0,0,0,0,1,0
41,15,3.25,3,0.5,3,0,0,0,0,0,0
62,37,10.75,1,1.3,1,0,0,0,0,1,0
31,7,9.42,2,2.0,2,315,0,0,0,0,0
41,11,2.92,1,0.75,3,114,0,0,0,1,0
55,30,7.08,1,0.1,3,0,0,0,0,0,0
45,19,6.08,4,2.9,1,0,0,0,0,0,0
51,25,5.83,1,0.8,3,0,0,1,0,1,0
27,2,10.83,3,4.4,1,192,1,0,0,1,0
30,4,3.25,1,1.5,1,0,0,0,0,1,0
31,5,6.0,4,1.8,2,242,0,0,0,1,1
61,37,5.67,4,2.3,3,0,0,0,0,0,0
40,16,2.92,1,1.4,3,0,0,0,0,1,1
45,21,5.08,3,0.7,1,0,0,1,1,1,1
45,21,5.75,4,1.9,1,0,0,0,0,0,0
37,13,4.92,1,3.6,2,0,0,0,0,0,0
34,8,8.25,2,4.5,3,217,0,0,0,0,0
43,16,16.75,1,10.0,2,0,1,0,0,0,1
42,18,10.83,2,7.5,1,0,0,0,0,0,1
56,31,6.0,3,2.0,2,0,0,0,0,0,0
33,9,3.67,1,1.2,1,0,0,0,0,0,0
36,10,7.58,1,1.5,3,289,0,0,0,1,0
62,37,7.67,3,0.5,1,310,0,0,0,1,0
58,34,4.58,1,0.8,1,168,0,0,0,1,1
65,40,1.67,3,0.5,1,102,0,0,0,1,1
65,40,7.42,1,4.1,1,299,1,0,1,1,0
52,26,4.92,2,1.5,2,239,0,0,0,0,1
64,39,0.67,3,0.1,3,87,0,0,0,0,1
51,25,7.08,4,4.9,1,0,0,0,0,1,1
59,35,7.83,1,4.3,1,76,0,1,1,1,0
52,28,1.83,2,0.4,1,0,0,0,0,1,1
55,31,6.17,2,3.2,3,0,0,0,0,1,1
46,19,4.92,3,2.67,2,0,0,0,0,0,0
61,36,1.0,4,0.6,2,0,0,0,0,1,1
35,9,0.67,1,0.4,2,0,0,0,0,1,0
56,31,6.17,3,1.6,3,0,0,0,0,1,1
31,5,15.33,4,3.4,2,0,1,0,1,1,1
44,19,2.83,4,0.0,2,0,0,0,0,0,0
53,27,5.25,2,0.8,3,0,0,1,0,1,0
36,12,10.25,2,5.6,2,0,1,0,1,1,1
27,1,7.08,2,1.6,3,0,0,0,0,0,0
36,12,9.08,3,0.5,3,0,1,1,1,1,0
40,15,2.58,1,0.6,3,0,0,0,0,1,0
39,13,5.08,2,2.4,2,90,0,0,0,1,0
59,35,7.33,2,1.6,1,0,0,0,0,0,1
43,18,1.83,2,0.3,2,0,0,0,0,0,0
30,4,5.25,4,2.2,2,0,0,1,0,1,0
26,1,6.67,4,0.2,1,0,0,0,0,1,1
48,22,6.5,3,2.1,1,0,0,0,0,1,1
50,24,3.75,4,0.1,1,93,0,0,0,1,0
33,7,4.25,4,2.1,3,0,0,0,0,0,1
32,6,9.25,2,1.5,3,0,0,0,0,0,0
34,10,3.75,3,2.8,1,153,0,0,0,1,1
33,9,15.33,2,4.8,2,0,1,0,0,0,0
32,5,3.42,2,1.0,2,112,0,1,0,1,0
55,30,5.75,4,1.3,3,0,0,1,1,1,1
58,33,1.92,3,0.2,1,0,0,0,0,0,0
47,23,13.33,2,6.67,1,0,0,0,0,0,0
30,5,5.08,1,0.8,2,251,0,1,1,1,0
42,18,9.17,2,6.1,1,182,0,0,0,1,0
40,16,4.17,2,0.6,3,0,0,0,0,0,0
33,9,4.08,1,2.4,2,0,0,0,0,1,0
46,20,15.42,4,7.5,2,428,1,0,0,0,1
63,39,4.33,2,1.1,1,0,0,0,0,1,1
62,37,4.42,2,2.8,1,0,0,0,0,1,0
43,17,10.42,4,3.5,2,0,1,0,0,0,0
31,5,6.0,3,1.6,1,0,0,0,0,1,0
28,2,4.25,4,1.8,3,0,0,0,0,0,1
64,39,1.92,3,0.5,1,0,0,1,0,0,0
27,1,3.42,1,1.9,3,0,0,0,0,0,1
33,9,3.42,3,2.0,1,108,0,0,0,1,0
39,12,11.5,1,4.67,2,0,1,0,0,1,0
44,20,11.5,2,3.3,1,0,0,0,0,0,1
53,28,1.17,4,0.8,1,0,0,0,0,1,1
42,18,12.08,2,8.0,1,505,0,0,0,0,0
44,17,2.08,3,1.0,2,0,0,0,0,0,1
34,10,3.58,1,1.7,1,142,0,0,0,0,1
47,22,7.75,1,0.2,2,309,0,0,0,1,0
53,29,7.5,2,0.3,1,217,0,1,0,0,1
62,36,3.42,2,1.0,3,154,0,1,0,1,0
61,36,14.08,2,6.1,3,106,1,0,1,1,1
42,17,5.25,2,2.2,3,0,0,0,0,1,0
48,21,1.92,3,0.67,2,95,0,0,0,0,0
38,13,11.67,4,0.5,1,0,1,0,0,0,0
41,15,6.25,1,1.5,3,0,0,0,0,1,0
57,32,1.08,4,0.9,2,78,0,1,0,1,0
31,7,0.83,1,0.5,3,81,0,0,0,1,0
39,15,8.33,1,0.8,2,0,0,0,0,1,0
48,22,7.08,3,1.1,1,203,0,0,0,1,0
55,31,6.08,3,2.67,1,219,0,0,0,1,0
29,4,10.83,2,6.7,1,0,0,0,0,0,1
47,22,5.42,3,2.7,2,0,0,0,0,1,0
61,36,4.92,4,1.7,1,148,0,0,0,0,0
60,34,2.58,2,1.0,3,0,0,0,0,0,0
34,10,11.17,1,4.0,1,0,0,0,0,0,0
45,21,0.92,4,0.2,1,106,0,0,0,1,1
60,35,2.67,1,0.3,3,80,0,0,0,1,0
25,0,4.42,2,1.6,3,0,0,0,0,1,1
41,17,2.33,1,0.7,1,0,0,0,0,0,1
63,37,3.67,2,1.0,3,0,0,0,0,1,0
63,39,3.33,1,0.8,1,118,0,0,0,0,1
43,19,3.33,3,0.6,2,0,0,0,0,1,0
58,32,13.58,2,0.5,1,400,0,0,0,0,0
50,25,6.83,1,1.3,3,0,0,0,0,1,0
38,12,7.42,4,1.4,2,0,0,0,0,0,0
54,30,6.5,4,1.6,2,0,0,0,0,1,1
61,36,4.58,3,0.9,3,197,0,0,0,0,0
29,5,2.83,4,0.4,2,0,0,0,0,1,0
39,12,9.0,4,3.67,2,301,1,0,0,0,1
33,7,4.83,4,2.2,2,0,0,0,0,1,1
23,1,6.08,4,2.6,1,0,0,0,0,1,0
56,31,4.5,4,2.1,1,0,0,0,0,1,0
54,30,3.75,4,0.9,2,0,0,0,0,0,1
37,11,10.25,1,2.3,2,0,1,1,1,1,0
38,12,7.75,1,5.2,1,267,0,0,0,1,0
34,9,8.5,4,2.2,2,0,0,0,0,1,0
53,29,3.25,3,1.5,1,0,0,0,0,1,0
65,40,9.5,4,3.4,2,0,0,0,0,0,1
62,37,2.42,1,0.3,3,0,0,0,0,0,1
51,25,2.5,3,0.6,2,144,0,0,0,0,1
31,5,1.83,1,0.6,3,0,0,0,0,0,0
64,38,3.17,2,0.3,1,186,0,0,0,1,1
39,15,3.42,2,1.7,1,0,0,0,0,0,0
28,3,13.42,4,1.7,3,422,1,0,1,1,1
60,35,3.17,3,0.5,2,0,0,0,0,1,1
47,23,2.08,1,0.9,3,0,0,0,0,1,0
25,1,5.83,4,2.6,1,218,0,0,0,1,0
44,19,16.75,2,8.8,1,0,0,0,0,1,1
51,26,3.5,2,0.6,3,0,0,0,0,1,1
31,7,5.33,1,1.2,1,0,0,0,0,1,0
32,7,2.33,4,1.1,3,0,0,0,0,0,0
51,25,9.92,1,4.9,1,208,0,0,0,1,1
25,1,2.33,1,1.0,3,0,0,0,0,1,0
43,19,5.0,3,2.1,3,0,0,0,0,1,0
54,29,1.92,1,1.5,2,0,0,0,0,0,0
34,8,13.67,4,7.4,3,0,1,0,0,1,0
54,30,3.25,2,0.8,1,0,0,0,0,0,1
42,17,1.58,2,0.0,3,85,0,0,0,1,1
46,20,6.0,2,0.8,3,0,0,0,0,1,1
62,37,3.42,3,0.9,3,0,0,0,0,1,1
31,5,2.67,2,0.3,2,130,0,0,0,1,0
30,5,5.75,1,0.8,2,0,0,0,0,1,0
52,28,1.92,3,0.4,1,0,0,0,0,1,0
35,9,3.67,4,0.2,1,0,0,0,0,1,0
60,36,2.67,3,0.4,2,165,0,0,0,1,0
58,34,2.08,2,0.3,1,123,0,0,0,1,0
24,2,6.67,2,1.6,3,0,0,0,0,1,0
40,16,6.92,1,0.8,2,230,0,1,0,1,0
49,23,11.08,1,7.3,1,0,0,0,0,1,1
43,18,7.42,1,0.1,2,307,0,0,0,0,1
33,7,6.75,2,4.5,3,187,0,0,1,1,1
36,11,3.67,2,1.1,2,85,0,0,0,1,0
62,36,9.92,2,2.0,1,0,0,0,0,0,0
57,32,3.25,4,0.9,1,147,0,0,0,0,0
64,38,3.33,2,1.0,3,0,0,0,0,0,0
52,26,6.58,3,0.8,1,183,0,0,0,0,0
54,28,2.5,4,0.7,2,0,0,0,0,1,0
40,14,14.92,1,2.6,3,0,1,0,0,1,0
30,5,14.83,2,6.7,1,0,0,0,0,0,0
55,30,6.83,4,3.8,2,0,0,0,0,1,0
39,13,4.17,2,2.4,2,0,0,0,0,0,0
55,30,5.33,2,1.9,2,0,0,0,0,0,0
28,4,10.75,1,1.5,1,0,0,0,0,0,1
44,18,5.67,4,2.9,1,0,0,1,0,0,0
46,21,2.5,1,1.4,3,112,0,1,0,0,0
61,36,4.0,3,1.5,1,0,0,0,0,0,1
61,36,10.83,1,1.3,1,257,0,0,0,0,0
45,20,3.33,1,0.5,3,0,0,1,0,1,0
